app_id,app_name,vendor,category,sourcing,business_unit,region,business_owner,application_manager,business_criticality,data_classification,lifecycle_status,compliance_status,hosting,go_live_date,end_of_life_date,last_reviewed_date,number_of_users,annual_cost_chf,integration_count,type,user_population_band,description
APP-0225,Forecast Repository,In-house,Compliance,In-house,Corporate Strategy,Austria,Pascal Arnold,Simon Sutter,Low,Internal,Production,Compliant,Public Cloud (AWS),2024-11-03,2027-12-27,2026-02-09,33,18038,12,Self-developed,11-100,"In-house Compliance application developed for Corporate Strategy to track controls, obligations and audit evidence."
APP-0226,Energy Platform,In-house,Integration,In-house,Legal,Italy,,Giulia Wagner,Critical,Confidential,Production,Compliant,SaaS,2007-07-10,2027-11-04,2025-08-30,2265,2149659,24,Self-developed,1000+,In-house Integration application developed for Legal to exchange data and route messages between systems.
APP-0227,Coupa,Coupa,Procurement,COTS / SaaS,Human Resources,France,Olivier Marti,Isabelle Frei,Medium,,Production,Compliant,Private Cloud,2014-09-13,2029-03-16,2024-02-23,152,95997,24,COTS,101-1000,"Coupa Procurement solution used by Human Resources to manage suppliers, sourcing and purchasing."
APP-0228,Forecast Workbench,In-house,Data Platform,In-house,Grid Operations,Switzerland,Olivier Marti,Felix Brunner,Low,Confidential,Sunset,Compliant,On-Premise,2024-09-29,2031-10-26,2025-05-28,23,23862,10,Self-developed,11-100,"In-house Data Platform application developed for Grid Operations to store, process and serve datasets for analytics and reporting."
APP-0229,Hedging Register,In-house,Data Platform,In-house,Customer Service,Germany,Marc Frei,Simon Keller,Critical,Restricted,Production,Compliant,Public Cloud (Azure),2009-06-16,2031-04-11,2026-02-13,1504,489157,23,Self-developed,1000+,"In-house Data Platform application developed for Customer Service to store, process and serve datasets for analytics and reporting."
APP-0230,Energy Tracker,In-house,Integration,In-house,Energy Management,Switzerland,,Nadia Lang,Low,Restricted,Production,Compliant,Public Cloud (Azure),2009-09-20,2031-06-09,2024-01-13,47,22251,9,Self-developed,11-100,In-house Integration application developed for Energy Management to exchange data and route messages between systems.
APP-0231,Invoice Dashboard,In-house,Integration,In-house,Legal,Switzerland,Olivier Marti,Carmen Brunner,Low,Public,Production,Not assessed,Private Cloud,2024-01-07,2028-08-21,2025-06-30,90,10115,18,Self-developed,11-100,In-house Integration application developed for Legal to exchange data and route messages between systems.
APP-0232,Apache Kafka (Group),Confluent,Integration / Streaming,COTS / SaaS,Procurement,Italy,Simon Sutter,Chiara Schneider,Critical,Restricted,Production,Compliant,Private Cloud,2008-02-23,2029-08-03,2025-06-08,3254,1080175,11,COTS,1000+,Confluent Integration / Streaming solution used by Procurement to support Procurement operational processes.
APP-0233,Contract Cockpit,In-house,Integration,In-house,Customer Service,Poland,Olivier Bernard,Andreas Bauer,Low,Public,Production,Compliant,Private Cloud,2008-08-23,2029-09-28,2026-05-14,17,14373,13,Self-developed,11-100,In-house Integration application developed for Customer Service to exchange data and route messages between systems.
APP-0234,Emissions Platform,In-house,Reporting,In-house,Procurement,Germany,Thomas Conti,Fabian Marti,Critical,Restricted,Production,Compliant,Private Cloud,2018-06-04,2029-11-24,2025-05-25,2046,620443,19,Self-developed,1000+,In-house Reporting application developed for Procurement to produce operational and regulatory reports.
APP-0235,Network Platform,In-house,Reporting,In-house,Legal,Nordics,Carmen Brunner,Stefan Maurer,Low,Internal,Plan,Compliant,Private Cloud,2015-09-07,2031-12-31,2025-10-01,60,27179,25,Self-developed,11-100,In-house Reporting application developed for Legal to produce operational and regulatory reports.
APP-0236,Contract Gateway,In-house,Integration,In-house,Human Resources,Italy,Martina Egger,Magda Baumann,Low,Confidential,Production,Compliant,SaaS,2006-11-05,2027-06-27,2025-05-14,46,28523,16,Self-developed,11-100,In-house Integration application developed for Human Resources to exchange data and route messages between systems.
APP-0237,Splunk (Legacy),Cisco,Security / SIEM,COTS / SaaS,Energy Management,Spain,Martina Egger,Olivier Marti,Medium,Restricted,Retired,Compliant,On-Premise,2010-12-26,2028-10-16,2026-03-23,872,73875,25,COTS,101-1000,Cisco Security / SIEM solution used by Energy Management to support Energy Management operational processes.
APP-0238,Trading Tracker,In-house,Customer,In-house,Customer Service,Spain,Magda Fischer,Carmen Brunner,High,Internal,Production,Compliant,Public Cloud (Azure),2005-04-06,2029-08-25,2025-08-10,1856,313312,20,Self-developed,1000+,"In-house Customer application developed for Customer Service to manage customer contracts, requests and service interactions."
APP-0239,Outage Monitor,In-house,Compliance,In-house,Procurement,Germany,Nadia Meier,Magda Fischer,High,Confidential,Production,Not assessed,SaaS,2015-04-06,2027-08-18,2026-04-03,1566,340284,6,Self-developed,1000+,"In-house Compliance application developed for Procurement to track controls, obligations and audit evidence."
APP-0240,Energy Manager,In-house,Customer,In-house,Procurement,France,Camille Bianchi,Andreas Keller,High,Internal,Production,Compliant,Public Cloud (AWS),2008-09-18,2030-07-06,2025-07-08,2295,476391,15,Self-developed,1000+,"In-house Customer application developed for Procurement to manage customer contracts, requests and service interactions."
APP-0241,MuleSoft (DACH),Salesforce,Integration,COTS / SaaS,Generation,Austria,Elena Fischer,Isabelle Frei,High,Internal,Production,Compliant,On-Premise,2018-04-07,2028-05-07,2026-02-19,472,554159,24,COTS,101-1000,Salesforce Integration solution used by Generation to exchange data and route messages between systems.
APP-0242,Meter Service,In-house,Finance,In-house,Procurement,Austria,Nadia Lang,Olivier Marti,Medium,Internal,Production,Compliant,SaaS,2019-12-17,2032-06-19,2022-12-12,280,296,12,Self-developed,101-1000,"In-house Finance application developed for Procurement to manage invoicing, settlement and financial bookkeeping."
APP-0243,Coupa (Group),Coupa,Procurement,COTS / SaaS,Legal,Austria,Laura Hofer,Olivier Marti,Low,Confidential,Production,Not assessed,Public Cloud (Azure),2024-01-20,2028-12-18,2022-08-17,37,33360,23,SaaS,11-100,"Coupa Procurement solution used by Legal to manage suppliers, sourcing and purchasing."
APP-0244,Capacity Platform,In-house,Data Platform,In-house,Procurement,Italy,Olivier Marti,David Bauer,Critical,Confidential,Production,Not assessed,Public Cloud (AWS),2005-06-20,2029-08-30,2023-09-11,2824,1394554,23,Self-developed,1000+,"In-house Data Platform application developed for Procurement to store, process and serve datasets for analytics and reporting."
APP-0245,Meter Monitor,In-house,Asset Management,In-house,IT,Germany,Corinne Baumann,Chiara Conti,High,Confidential,Production,Compliant,SaaS,2013-03-01,2029-05-16,2026-01-15,1743,105067,18,Self-developed,1000+,"In-house Asset Management application developed for IT to maintain technical assets, maintenance plans and lifecycle records."
APP-0246,Compliance Service,In-house,Asset Management,In-house,Asset Management,Switzerland,Michael Lang,David Berger,Low,Confidential,Production,Compliant,Public Cloud (Azure),2014-10-28,2030-04-08,2025-09-17,18,6836,2,Self-developed,11-100,"In-house Asset Management application developed for Asset Management to maintain technical assets, maintenance plans and lifecycle records."
APP-0247,Compliance Repository,In-house,Finance,In-house,Generation,Spain,Tobias Suter,Olivier Vogel,Medium,Internal,Production,Not assessed,Private Cloud,2009-01-24,2030-08-05,2026-05-14,179,76747,3,Self-developed,101-1000,"In-house Finance application developed for Generation to manage invoicing, settlement and financial bookkeeping."
APP-0248,Trading Platform,In-house,Reporting,In-house,Customer Service,Poland,Olivier Marti,,Low,Confidential,Build,Compliant,SaaS,2013-05-15,2027-11-25,2026-04-11,14,213,6,Self-developed,11-100,In-house Reporting application developed for Customer Service to produce operational and regulatory reports.
APP-0249,Capacity Service,In-house,Data Platform,In-house,IT,Switzerland,Camille Kowalski,Martina Egger,Medium,Restricted,Build,Compliant,SaaS,2010-07-11,2027-09-30,2025-11-23,145,26433,3,Self-developed,101-1000,"In-house Data Platform application developed for IT to store, process and serve datasets for analytics and reporting."
APP-0250,Forecast Platform,In-house,Customer,In-house,Energy Management,Switzerland,David Bauer,David Keller,Critical,,Production,Compliant,Private Cloud,2009-12-21,2025-11-12,2025-05-30,1079,536620,21,Self-developed,1000+,"In-house Customer application developed for Energy Management to manage customer contracts, requests and service interactions."
APP-0251,Outage Service,In-house,Risk,In-house,Energy Management,Spain,Corinne Roth,Nadia Meier,Medium,,Production,Compliant,On-Premise,2014-04-12,2028-07-06,2025-11-17,0,129337,20,Self-developed,1-10,"In-house Risk application developed for Energy Management to manage exposure, limits and risk reporting."
APP-0252,Contract Portal,In-house,Risk,In-house,Generation,Spain,Olivier Marti,Pascal Suter,Critical,Restricted,Production,Compliant,On-Premise,2022-09-30,2027-04-30,2025-09-21,4619,567611,12,Self-developed,1000+,"In-house Risk application developed for Generation to manage exposure, limits and risk reporting."
APP-0253,Billing Monitor,In-house,Integration,In-house,Finance,Switzerland,Fabian Moser,Pascal Arnold,Critical,Confidential,Production,Non-compliant,SaaS,2014-03-13,2029-12-13,2025-09-06,1913,11067988,20,Self-developed,1000+,In-house Integration application developed for Finance to exchange data and route messages between systems.
APP-0254,Balancing Optimizer,In-house,Reporting,In-house,IT,Spain,Isabelle Frei,Piotr Weber,High,,Retired,Compliant,SaaS,2014-06-12,2029-07-15,2025-10-28,751,13778061,6,Self-developed,101-1000,In-house Reporting application developed for IT to produce operational and regulatory reports.
APP-0255,Trading Optimizer,In-house,Data Platform,In-house,Generation,Austria,,Olivier Marti,Low,Internal,Production,Compliant,Public Cloud (Azure),2022-08-03,2028-12-28,2025-07-17,63,47046,24,Self-developed,11-100,"In-house Data Platform application developed for Generation to store, process and serve datasets for analytics and reporting."
APP-0256,Forecast Analyzer,In-house,Customer,In-house,Legal,Poland,,Marc Frei,High,Confidential,Production,Not assessed,On-Premise,2022-07-15,2027-10-19,2026-02-17,1391,277309,25,Self-developed,1000+,"In-house Customer application developed for Legal to manage customer contracts, requests and service interactions."
APP-0257,Hedging Gateway,In-house,Grid Operations,In-house,Trading & Sales,France,Luca Bianchi,Petra Egger,Critical,Confidential,Plan,Compliant,Public Cloud (AWS),2024-05-04,2028-10-23,2026-05-02,4200,1320373,15,Self-developed,1000+,"In-house Grid Operations application developed for Trading & Sales to monitor and control grid assets, outages and dispatch."
APP-0258,Cornerstone OnDemand,Cornerstone,HR / Learning,COTS / SaaS,Asset Management,Spain,Camille Kowalski,Nadia Lang,High,Internal,Production,Unknown,Private Cloud,2011-10-21,2031-06-15,2022-04-06,487,546504,3,COTS,101-1000,Cornerstone HR / Learning solution used by Asset Management to support Asset Management operational processes.
APP-0259,Portfolio Console,In-house,Asset Management,In-house,IT,Nordics,Nadia Lang,David Bauer,Medium,Restricted,Production,Unknown,SaaS,2014-12-24,2031-03-11,2026-04-10,485,86076,11,Self-developed,101-1000,"In-house Asset Management application developed for IT to maintain technical assets, maintenance plans and lifecycle records."
APP-0260,Capacity Cockpit,In-house,Risk,In-house,Procurement,Switzerland,Carmen Brunner,Olivier Berger,Medium,Internal,Production,Compliant,SaaS,2019-01-01,2031-01-27,2026-05-24,139,98535,25,Self-developed,101-1000,"In-house Risk application developed for Procurement to manage exposure, limits and risk reporting."
APP-0261,Portfolio Manager,In-house,Data Platform,In-house,Legal,Germany,Marc Schneider,Olivier Kaufmann,Medium,Restricted,Production,Not assessed,On-Premise,2007-12-21,2030-12-26,2025-12-03,195,69855,25,Self-developed,101-1000,"In-house Data Platform application developed for Legal to store, process and serve datasets for analytics and reporting."
APP-0262,Trading Monitor,In-house,Finance,In-house,Grid Operations,Switzerland,,Martina Egger,High,Internal,Production,Non-compliant,On-Premise,2010-06-14,2027-12-12,2026-04-21,3661,281448,4,Self-developed,1000+,"In-house Finance application developed for Grid Operations to manage invoicing, settlement and financial bookkeeping."
APP-0263,Energy Register,In-house,Integration,In-house,Trading & Sales,France,David Bauer,Martina Egger,Critical,Internal,Retired,Compliant,On-Premise,2015-05-03,2031-11-07,2025-07-10,282,58376,0,Self-developed,101-1000,In-house Integration application developed for Trading & Sales to exchange data and route messages between systems.
APP-0264,Portfolio Repository,In-house,Compliance,In-house,Trading & Sales,Germany,Claudia Frei,Chiara Roth,Medium,Restricted,Production,Compliant,Public Cloud (AWS),2014-07-27,2031-07-30,2026-01-21,325,75521,2,Self-developed,101-1000,"In-house Compliance application developed for Trading & Sales to track controls, obligations and audit evidence."
APP-0265,Emissions Manager,In-house,Risk,In-house,Legal,Nordics,Daniel Kowalski,Michael Nowak,Medium,Internal,Production,Not assessed,Public Cloud (AWS),2012-01-12,2031-02-17,2025-08-23,120,47285,4,Self-developed,101-1000,"In-house Risk application developed for Legal to manage exposure, limits and risk reporting."
APP-0266,Network Monitor,In-house,Energy Trading,In-house,Generation,Italy,Simon Keller,,High,Public,Production,Compliant,Private Cloud,2014-05-31,2031-11-07,2026-05-17,810,203501,8,Self-developed,101-1000,"In-house Energy Trading application developed for Generation to support deal capture, position keeping and market operations."
APP-0267,Portfolio Portal,In-house,Data Platform,In-house,Procurement,Italy,Laura Hofer,Olivier Zimmermann,High,Restricted,Plan,Compliant,Public Cloud (Azure),2013-10-19,2028-08-27,2026-03-09,1120,252875,22,Self-developed,1000+,"In-house Data Platform application developed for Procurement to store, process and serve datasets for analytics and reporting."
APP-0268,Field Hub,In-house,Risk,In-house,Generation,Italy,Olivier Wagner,Olivier Zimmermann,Medium,Confidential,Production,Compliant,SaaS,2010-04-11,2032-03-29,2025-09-06,199,89433,4,Self-developed,101-1000,"In-house Risk application developed for Generation to manage exposure, limits and risk reporting."
